time,packet_uid,from_holder,to_holder,selected_edge,cum_hops
1679,1660:14977:packet2,veh884,veh873,787217953#0,8
1679,1660:14981:packet0,veh945,veh905,-858716453#0,7
1679,1660:14981:packet1,veh945,veh905,-858716453#0,7
1679,1660:14981:packet2,veh945,veh905,-858716453#0,7
1679,1660:14981:packet3,veh945,veh905,-858716453#0,7
1679,1660:14981:packet4,veh945,veh905,-858716453#0,7
1679,1660:14981:packet5,veh945,veh905,-858716453#0,7
1679,1661:14995:packet0,veh857,veh923,787217956#1,1
1679,1661:14995:packet1,veh857,veh923,787217956#1,1
1679,1661:14995:packet2,veh857,veh923,787217956#1,1
1679,1661:14995:packet3,veh857,veh923,787217956#1,1
1679,1661:14997:packet0,veh923,veh857,148800610#2,7
1679,1661:14997:packet0,veh857,veh876,787217957#2,8
1679,1661:14997:packet0,veh876,veh911,787217957#2,9
1679,1661:14997:packet0,veh911,veh894,829736970,10
1679,1661:14997:packet0,veh894,veh874,-856561984,11
1679,1661:14997:packet1,veh923,veh857,148800610#2,7
1679,1661:14997:packet1,veh857,veh876,787217957#2,8
1679,1661:14997:packet1,veh876,veh911,787217957#2,9
1679,1661:14997:packet1,veh911,veh894,829736970,10
1679,1661:14997:packet1,veh894,veh874,-856561984,11
1679,1661:14997:packet2,veh923,veh857,148800610#2,7
1679,1661:14997:packet2,veh857,veh876,787217957#2,8
1679,1661:14997:packet2,veh876,veh911,787217957#2,9
1679,1661:14997:packet2,veh911,veh894,829736970,10
1679,1661:14997:packet2,veh894,veh874,-856561984,11
1679,1661:14997:packet3,veh923,veh857,148800610#2,7
1679,1661:14997:packet3,veh857,veh876,787217957#2,8
1679,1661:14997:packet3,veh876,veh911,787217957#2,9
1679,1661:14997:packet3,veh911,veh894,829736970,10
1679,1661:14997:packet3,veh894,veh874,-856561984,11
1679,1661:14997:packet4,veh923,veh857,148800610#2,8
1679,1661:14997:packet4,veh857,veh876,787217957#2,9
1679,1661:14997:packet4,veh876,veh911,787217957#2,10
1679,1661:14997:packet4,veh911,veh894,829736970,11
1679,1661:14997:packet4,veh894,veh874,-856561984,12
1679,1661:14997:packet5,veh923,veh857,148800610#2,8
1679,1661:14997:packet5,veh857,veh876,787217957#2,9
1679,1661:14997:packet5,veh876,veh911,787217957#2,10
1679,1661:14997:packet5,veh911,veh894,829736970,11
1679,1661:14997:packet5,veh894,veh874,-856561984,12
1679,1661:14997:packet6,veh923,veh857,148800610#2,10
1679,1661:14997:packet6,veh857,veh876,787217957#2,11
1679,1661:14997:packet6,veh876,veh911,787217957#2,12
1679,1661:14997:packet6,veh911,veh894,829736970,13
1679,1661:14997:packet6,veh894,veh874,-856561984,14
1679,1661:14997:packet7,veh923,veh857,148800610#2,8
1679,1661:14997:packet7,veh857,veh876,787217957#2,9
1679,1661:14997:packet7,veh876,veh911,787217957#2,10
1679,1661:14997:packet7,veh911,veh894,829736970,11
1679,1661:14997:packet7,veh894,veh874,-856561984,12
1679,1661:15002:packet0,veh857,veh923,787217956#1,9
1679,1661:15002:packet1,veh857,veh923,787217956#1,9
1679,1661:15002:packet2,veh857,veh923,787217956#1,9
1679,1661:15002:packet3,veh857,veh923,787217956#1,9
1679,1661:15002:packet4,veh857,veh923,787217956#1,9
1679,1661:15002:packet5,veh857,veh923,787217956#1,9
1679,1661:15002:packet6,veh857,veh923,787217956#1,9
1679,1661:15002:packet7,veh857,veh923,787217956#1,9
1679,1661:15004:packet0,veh923,veh857,856562001#0,5
1679,1661:15004:packet0,veh857,veh856,717324435#3,6
1679,1661:15004:packet0,veh856,veh887,148800539#0,7
1679,1661:15004:packet0,veh887,veh896,:662983885_4,8
1679,1661:15004:packet0,veh896,veh894,-856561984,9
1679,1661:15004:packet1,veh923,veh857,856562001#0,5
1679,1661:15004:packet1,veh857,veh856,717324435#3,6
1679,1661:15004:packet1,veh856,veh887,148800539#0,7
1679,1661:15004:packet1,veh887,veh896,:662983885_4,8
1679,1661:15004:packet1,veh896,veh894,-856561984,9
1679,1661:15004:packet2,veh923,veh857,856562001#0,6
1679,1661:15004:packet2,veh857,veh856,717324435#3,7
1679,1661:15004:packet2,veh856,veh887,148800539#0,8
1679,1661:15004:packet2,veh887,veh896,:662983885_4,9
1679,1661:15004:packet2,veh896,veh894,-856561984,10
1679,1661:15006:packet0,veh923,veh857,856562001#0,3
1679,1661:15006:packet0,veh857,veh884,717324435#3,4
1679,1661:15006:packet0,veh884,veh873,787217953#0,5
1679,1661:15006:packet0,veh873,veh860,-35349540,6
1679,1661:15006:packet0,veh860,veh891,157801815#1,7
1679,1661:15006:packet1,veh923,veh857,856562001#0,3
1679,1661:15006:packet1,veh857,veh890,717324435#3,4
1679,1661:15006:packet1,veh890,veh884,717324435#3,5
1679,1661:15006:packet1,veh884,veh873,787217953#0,6
1679,1661:15006:packet1,veh873,veh827,-35349540,7
1679,1661:15006:packet2,veh923,veh857,856562001#0,3
1679,1661:15006:packet2,veh857,veh884,717324435#3,4
1679,1661:15006:packet2,veh884,veh873,787217953#0,5
1679,1661:15006:packet2,veh873,veh860,-35349540,6
1679,1661:15006:packet2,veh860,veh891,157801815#1,7
1679,1661:15006:packet3,veh923,veh857,856562001#0,3
1679,1661:15006:packet3,veh857,veh890,717324435#3,4
1679,1661:15006:packet3,veh890,veh884,717324435#3,5
1679,1661:15006:packet3,veh884,veh873,787217953#0,6
1679,1661:15006:packet3,veh873,veh827,-35349540,7
1679,1661:15006:packet4,veh923,veh857,856562001#0,3
1679,1661:15006:packet4,veh857,veh890,717324435#3,4
1679,1661:15006:packet4,veh890,veh884,717324435#3,5
1679,1661:15006:packet4,veh884,veh873,787217953#0,6
1679,1661:15006:packet4,veh873,veh860,-35349540,7
1679,1662:15017:packet0,veh916,veh910,-26237667,15
1679,1662:15017:packet0,veh910,veh930,-33654407#3,16
1679,1662:15017:packet0,veh930,veh858,122491635#0,17
1679,1662:15017:packet0,veh858,veh867,-122491635#0,18
1679,1662:15017:packet0,veh867,veh899,122491635#0,19
1679,1662:15017:packet1,veh916,veh910,-26237667,15
1679,1662:15017:packet1,veh910,veh930,-33654407#3,16
1679,1662:15017:packet1,veh930,veh858,122491635#0,17
1679,1662:15017:packet1,veh858,veh867,-122491635#0,18
1679,1662:15017:packet1,veh867,veh899,122491635#0,19
1679,1662:15017:packet2,veh916,veh910,-26237667,15
1679,1662:15017:packet2,veh910,veh930,-33654407#3,16
1679,1662:15017:packet2,veh930,veh858,122491635#0,17
1679,1662:15017:packet2,veh858,veh867,-122491635#0,18
1679,1662:15017:packet2,veh867,veh899,122491635#0,19
1679,1662:15017:packet3,veh916,veh910,-26237667,15
1679,1662:15017:packet3,veh910,veh930,-33654407#3,16
1679,1662:15017:packet3,veh930,veh858,122491635#0,17
1679,1662:15017:packet3,veh858,veh867,-122491635#0,18
1679,1662:15017:packet3,veh867,veh899,122491635#0,19
1679,1662:15017:packet4,veh916,veh910,-26237667,18
1679,1662:15017:packet4,veh910,veh930,-33654407#3,19
1679,1662:15017:packet4,veh930,veh858,122491635#0,20
1679,1662:15017:packet4,veh858,veh867,-122491635#0,21
1679,1662:15017:packet4,veh867,veh899,122491635#0,22
1679,1662:15017:packet5,veh916,veh910,-26237667,15
1679,1662:15017:packet5,veh910,veh930,-33654407#3,16
1679,1662:15017:packet5,veh930,veh858,122491635#0,17
1679,1662:15017:packet5,veh858,veh867,-122491635#0,18
1679,1662:15017:packet5,veh867,veh899,122491635#0,19
1679,1662:15017:packet6,veh916,veh910,-26237667,18
1679,1662:15017:packet6,veh910,veh930,-33654407#3,19
1679,1662:15017:packet6,veh930,veh858,122491635#0,20
1679,1662:15017:packet6,veh858,veh867,-122491635#0,21
1679,1662:15017:packet6,veh867,veh899,122491635#0,22
1679,1662:15017:packet7,veh916,veh910,-26237667,19
1679,1662:15017:packet7,veh910,veh930,-33654407#3,20
1679,1662:15017:packet7,veh930,veh858,122491635#0,21
1679,1662:15017:packet7,veh858,veh867,-122491635#0,22
1679,1662:15017:packet7,veh867,veh899,122491635#0,23
1679,1662:15017:packet8,veh916,veh910,-26237667,19
1679,1662:15017:packet8,veh910,veh930,-33654407#3,20
1679,1662:15017:packet8,veh930,veh858,122491635#0,21
1679,1662:15017:packet8,veh858,veh867,-122491635#0,22
1679,1662:15017:packet8,veh867,veh899,122491635#0,23
1679,1662:15017:packet9,veh916,veh910,-26237667,19
1679,1662:15017:packet9,veh910,veh855,-33654407#3,20
1679,1662:15030:packet0,veh923,veh857,148800610#2,4
1679,1662:15030:packet0,veh857,veh876,787217957#2,5
1679,1662:15030:packet0,veh876,veh911,787217957#2,6
1679,1662:15030:packet0,veh911,veh894,829736970,7
1679,1662:15030:packet0,veh894,veh874,-856561984,8
1679,1662:15030:packet1,veh923,veh857,148800610#2,4
1679,1662:15030:packet1,veh857,veh876,787217957#2,5
1679,1662:15030:packet1,veh876,veh911,787217957#2,6
1679,1662:15030:packet1,veh911,veh894,829736970,7
1679,1662:15030:packet1,veh894,veh874,-856561984,8
1679,1662:15030:packet2,veh923,veh857,148800610#2,4
1679,1662:15030:packet2,veh857,veh876,787217957#2,5
1679,1662:15030:packet2,veh876,veh911,787217957#2,6
1679,1662:15030:packet2,veh911,veh894,829736970,7
1679,1662:15030:packet2,veh894,veh874,-856561984,8
1679,1662:15030:packet3,veh923,veh857,148800610#2,4
1679,1662:15030:packet3,veh857,veh876,787217957#2,5
1679,1662:15030:packet3,veh876,veh911,787217957#2,6
1679,1662:15030:packet3,veh911,veh894,829736970,7
1679,1662:15030:packet3,veh894,veh874,-856561984,8
1679,1662:15030:packet4,veh923,veh857,148800610#2,4
1679,1662:15030:packet4,veh857,veh876,787217957#2,5
1679,1662:15030:packet4,veh876,veh911,787217957#2,6
1679,1662:15030:packet4,veh911,veh894,829736970,7
1679,1662:15030:packet4,veh894,veh874,-856561984,8
1679,1662:15030:packet5,veh923,veh857,148800610#2,4
1679,1662:15030:packet5,veh857,veh876,787217957#2,5
1679,1662:15030:packet5,veh876,veh911,787217957#2,6
1679,1662:15030:packet5,veh911,veh894,829736970,7
1679,1662:15030:packet5,veh894,veh874,-856561984,8
1679,1662:15030:packet6,veh923,veh857,148800610#2,4
1679,1662:15030:packet6,veh857,veh876,787217957#2,5
1679,1662:15030:packet6,veh876,veh911,787217957#2,6
1679,1662:15030:packet6,veh911,veh894,829736970,7
1679,1662:15030:packet6,veh894,veh874,-856561984,8
1679,1662:15032:packet0,veh923,veh857,856562001#0,1
1679,1662:15032:packet1,veh923,veh857,856562001#0,1
1679,1662:15032:packet2,veh923,veh857,856562001#0,1
1679,1662:15032:packet3,veh923,veh857,856562001#0,1
1679,1662:15032:packet4,veh923,veh857,856562001#0,1
1679,1662:15032:packet5,veh923,veh857,856562001#0,1
1679,1662:15032:packet6,veh923,veh857,856562001#0,1
1679,1662:15032:packet7,veh923,veh857,856562001#0,1
1679,1662:15032:packet8,veh923,veh857,856562001#0,1
1679,1662:15032:packet9,veh923,veh857,856562001#0,1
1679,1662:15033:packet0,veh916,veh910,-26237667,9
1679,1662:15033:packet0,veh910,veh930,-33654407#3,10
1679,1662:15033:packet0,veh930,veh858,122491635#0,11
1679,1662:15033:packet0,veh858,veh867,-122491635#0,12
1679,1662:15033:packet0,veh867,veh899,122491635#0,13
1679,1662:15033:packet1,veh916,veh910,-26237667,9
1679,1662:15033:packet1,veh910,veh855,-33654407#3,10
1679,1662:15033:packet2,veh916,veh910,-26237667,9
1679,1662:15033:packet2,veh910,veh930,-33654407#3,10
1679,1662:15033:packet2,veh930,veh858,122491635#0,11
1679,1662:15033:packet2,veh858,veh867,-122491635#0,12
1679,1662:15033:packet2,veh867,veh899,122491635#0,13
1679,1662:15033:packet3,veh916,veh910,-26237667,9
1679,1662:15033:packet3,veh910,veh855,-33654407#3,10
1679,1662:15033:packet4,veh916,veh910,-26237667,9
1679,1662:15033:packet4,veh910,veh855,-33654407#3,10
1679,1662:15033:packet5,veh916,veh910,-26237667,9
1679,1662:15033:packet5,veh910,veh930,-33654407#3,10
1679,1662:15033:packet5,veh930,veh858,122491635#0,11
1679,1662:15033:packet5,veh858,veh867,-122491635#0,12
1679,1662:15033:packet5,veh867,veh899,122491635#0,13
1679,1662:15033:packet6,veh916,veh910,-26237667,9
1679,1662:15033:packet6,veh910,veh855,-33654407#3,10
1679,1662:15033:packet7,veh916,veh910,-26237667,9
1679,1662:15033:packet7,veh910,veh930,-33654407#3,10
1679,1662:15033:packet7,veh930,veh858,122491635#0,11
1679,1662:15033:packet7,veh858,veh867,-122491635#0,12
1679,1662:15033:packet7,veh867,veh899,122491635#0,13
1679,1662:15033:packet8,veh916,veh910,-26237667,9
1679,1662:15033:packet8,veh910,veh855,-33654407#3,10
1679,1662:15033:packet9,veh916,veh910,-26237667,9
1679,1662:15033:packet9,veh910,veh855,-33654407#3,10
1679,1662:15038:packet0,veh923,veh857,148800610#2,4
1679,1662:15038:packet0,veh857,veh876,787217956#1,5
1679,1662:15038:packet0,veh876,veh911,787217956#1,6
1679,1662:15038:packet1,veh923,veh857,148800610#2,4
1679,1662:15038:packet1,veh857,veh876,787217956#1,5
1679,1662:15038:packet1,veh876,veh911,787217956#1,6
1679,1662:15038:packet2,veh923,veh857,148800610#2,4
1679,1662:15038:packet2,veh857,veh876,787217956#1,5
1679,1662:15038:packet2,veh876,veh911,787217956#1,6
1679,1662:15038:packet3,veh923,veh857,148800610#2,4
1679,1662:15038:packet3,veh857,veh876,787217956#1,5
1679,1662:15038:packet3,veh876,veh911,787217956#1,6
1679,1662:15038:packet4,veh923,veh857,148800610#2,4
1679,1662:15038:packet4,veh857,veh876,787217956#1,5
1679,1662:15038:packet4,veh876,veh911,787217956#1,6
1679,1662:15038:packet5,veh923,veh857,148800610#2,4
1679,1662:15038:packet5,veh857,veh876,787217956#1,5
1679,1662:15038:packet5,veh876,veh911,787217956#1,6
1679,1662:15038:packet6,veh923,veh857,148800610#2,4
1679,1662:15038:packet6,veh857,veh876,787217956#1,5
1679,1662:15038:packet6,veh876,veh911,787217956#1,6
1679,1662:15038:packet7,veh923,veh857,148800610#2,4
1679,1662:15038:packet7,veh857,veh876,787217956#1,5
1679,1662:15038:packet7,veh876,veh911,787217956#1,6
1679,1662:15048:packet0,veh916,veh910,-26237667,8
1679,1662:15048:packet1,veh916,veh910,-26237667,8
1679,1662:15048:packet2,veh916,veh910,-26237667,8
1679,1662:15048:packet3,veh916,veh910,-26237667,8
1679,1662:15048:packet4,veh916,veh910,-26237667,8
1679,1662:15048:packet5,veh916,veh910,-26237667,8
1679,1662:15048:packet6,veh916,veh910,-26237667,8
1679,1662:15048:packet7,veh916,veh910,-26237667,9
1679,1662:15048:packet8,veh916,veh910,-26237667,9
1679,1662:15052:packet0,veh857,veh923,787217956#1,9
1679,1662:15052:packet1,veh857,veh923,787217956#1,9
1679,1662:15052:packet2,veh857,veh923,787217956#1,9
1679,1662:15052:packet3,veh857,veh923,787217956#1,9
1679,1662:15052:packet4,veh857,veh923,787217956#1,9
1679,1662:15052:packet5,veh857,veh923,787217956#1,9
1679,1662:15052:packet6,veh857,veh923,787217956#1,9
1679,1662:15052:packet7,veh857,veh923,787217956#1,9
1679,1662:15052:packet8,veh857,veh923,787217956#1,9
1679,1662:15052:packet9,veh857,veh923,787217956#1,9
1679,1663:15063:packet0,veh857,veh923,787217956#1,7
1679,1663:15063:packet1,veh857,veh923,787217956#1,7
1679,1663:15063:packet2,veh857,veh923,787217956#1,7
1679,1663:15063:packet3,veh857,veh923,787217956#1,7
1679,1663:15063:packet4,veh857,veh923,787217956#1,7
1679,1663:15063:packet5,veh857,veh923,787217956#1,7
1679,1663:15063:packet6,veh857,veh923,787217956#1,7
1679,1663:15063:packet7,veh857,veh923,787217956#1,7
1679,1663:15070:packet0,veh923,veh857,148800610#2,3
1679,1663:15070:packet0,veh857,veh876,787217957#2,4
1679,1663:15070:packet0,veh876,veh911,787217957#2,5
1679,1663:15070:packet0,veh911,veh894,829736970,6
1679,1663:15070:packet0,veh894,veh874,-856561984,7
1679,1663:15070:packet1,veh923,veh857,148800610#2,3
1679,1663:15070:packet1,veh857,veh876,787217957#2,4
1679,1663:15070:packet1,veh876,veh856,787217957#2,5
1679,1663:15070:packet1,veh856,veh911,829736970,6
1679,1663:15070:packet1,veh911,veh894,829736970,7
1679,1663:15070:packet2,veh923,veh857,148800610#2,3
1679,1663:15070:packet2,veh857,veh876,787217957#2,4
1679,1663:15070:packet2,veh876,veh856,787217957#2,5
1679,1663:15070:packet2,veh856,veh911,829736970,6
1679,1663:15070:packet2,veh911,veh894,829736970,7
1679,1663:15070:packet3,veh923,veh857,148800610#2,3
1679,1663:15070:packet3,veh857,veh876,787217957#2,4
1679,1663:15070:packet3,veh876,veh911,787217957#2,5
1679,1663:15070:packet3,veh911,veh894,829736970,6
1679,1663:15070:packet3,veh894,veh874,-856561984,7
1679,1663:15072:packet0,veh857,veh923,787217956#1,12
1679,1663:15072:packet1,veh857,veh923,787217956#1,11
1679,1663:15072:packet2,veh857,veh923,787217956#1,12
1679,1663:15072:packet3,veh857,veh923,787217956#1,11
1679,1663:15074:packet0,veh923,veh857,148800610#2,4
1679,1663:15074:packet0,veh857,veh876,787217956#1,5
1679,1663:15074:packet0,veh876,veh911,787217956#1,6
1679,1663:15074:packet0,veh911,veh889,829736970,7
1679,1663:15074:packet1,veh923,veh857,148800610#2,5
1679,1663:15074:packet1,veh857,veh876,787217956#1,6
1679,1663:15074:packet1,veh876,veh911,787217956#1,7
1679,1663:15074:packet1,veh911,veh889,829736970,8
1679,1663:15074:packet2,veh923,veh857,148800610#2,5
1679,1663:15074:packet2,veh857,veh876,787217956#1,6
1679,1663:15074:packet2,veh876,veh911,787217956#1,7
1679,1663:15074:packet2,veh911,veh889,829736970,8
1679,1663:15074:packet3,veh923,veh857,148800610#2,6
1679,1663:15074:packet3,veh857,veh876,787217956#1,7
1679,1663:15074:packet3,veh876,veh911,787217956#1,8
1679,1663:15074:packet3,veh911,veh889,829736970,9
1679,1663:15074:packet4,veh923,veh857,148800610#2,5
1679,1663:15074:packet4,veh857,veh876,787217956#1,6
1679,1663:15074:packet4,veh876,veh911,787217956#1,7
1679,1663:15074:packet4,veh911,veh889,829736970,8
1679,1663:15074:packet5,veh923,veh857,148800610#2,5
1679,1663:15074:packet5,veh857,veh876,787217956#1,6
1679,1663:15074:packet5,veh876,veh911,787217956#1,7
1679,1663:15074:packet5,veh911,veh874,829736970,8
1679,1663:15074:packet5,veh874,veh889,829736970,9
1679,1663:15075:packet1,veh923,veh857,787217956#2,4
1679,1663:15075:packet3,veh923,veh857,787217956#2,4
1679,1663:15075:packet5,veh923,veh857,787217956#2,4
1679,1664:15080:packet0,veh923,veh857,856562001#0,3
1679,1664:15080:packet0,veh857,veh890,787217958#1,4
1679,1664:15080:packet0,veh890,veh884,787217958#1,5
1679,1664:15080:packet0,veh884,veh873,787217953#0,6
1679,1664:15080:packet0,veh873,veh902,-35349542,7
1679,1664:15080:packet1,veh923,veh857,856562001#0,3
1679,1664:15080:packet1,veh857,veh890,787217958#1,4
1679,1664:15080:packet1,veh890,veh884,787217958#1,5
1679,1664:15080:packet1,veh884,veh873,787217953#0,6
1679,1664:15080:packet1,veh873,veh902,-35349542,7
1679,1664:15080:packet2,veh923,veh857,856562001#0,3
1679,1664:15080:packet2,veh857,veh890,787217958#1,4
1679,1664:15080:packet2,veh890,veh884,787217958#1,5
1679,1664:15080:packet2,veh884,veh873,787217953#0,6
1679,1664:15080:packet2,veh873,veh902,-35349542,7
1679,1664:15080:packet3,veh923,veh857,856562001#0,3
1679,1664:15080:packet3,veh857,veh890,787217958#1,4
1679,1664:15080:packet3,veh890,veh884,787217958#1,5
1679,1664:15080:packet3,veh884,veh873,787217953#0,6
1679,1664:15080:packet3,veh873,veh847,-35349542,7
1679,1664:15080:packet4,veh923,veh857,856562001#0,3
1679,1664:15080:packet4,veh857,veh890,787217958#1,4
1679,1664:15080:packet4,veh890,veh884,787217958#1,5
1679,1664:15080:packet4,veh884,veh873,787217953#0,6
1679,1664:15080:packet4,veh873,veh902,-35349542,7
1679,1664:15080:packet5,veh923,veh857,856562001#0,3
1679,1664:15080:packet5,veh857,veh890,787217958#1,4
1679,1664:15080:packet5,veh890,veh884,787217958#1,5
1679,1664:15080:packet5,veh884,veh873,787217953#0,6
1679,1664:15080:packet5,veh873,veh847,-35349542,7
1679,1664:15080:packet6,veh923,veh857,856562001#0,3
1679,1664:15080:packet6,veh857,veh890,787217958#1,4
1679,1664:15080:packet6,veh890,veh884,787217958#1,5
1679,1664:15080:packet6,veh884,veh873,787217953#0,6
1679,1664:15080:packet6,veh873,veh842,-35349542,7
1679,1664:15083:packet0,veh857,veh923,787217956#1,11
1679,1664:15083:packet1,veh857,veh923,787217956#1,12
1679,1664:15083:packet2,veh857,veh923,787217956#1,12
1679,1664:15083:packet3,veh857,veh923,787217956#1,12
1679,1664:15095:packet0,veh923,veh857,856562001#0,7
1679,1664:15095:packet0,veh857,veh876,787217956#1,8
